website_type,tracking_type,tracking_number,created_at,loading_port,departure_time
OOCL,BILL_OF_LOADING_NUMBER,OOLU2713137360,2023/06/26,"Fremantle, Western Australia, Australia",2023/04/13 00:25:00
OOCL,BILL_OF_LOADING_NUMBER,OOLU2717006320,2023/05/25,"Norrkoping, Oestergoetlands, Sweden",2023/04/18 15:13:00
OOCL,BILL_OF_LOADING_NUMBER,OOLU2709673040,2023/01/21,"Jakarta, Indonesia",2022/12/23 04:26:00
OOCL,BILL_OF_LOADING_NUMBER,OOLU2720523740,2023/06/27,"Jakarta, Indonesia",2023/06/23 00:32:00
OOCL,BILL_OF_LOADING_NUMBER,OOLU2724088640,2023/09/19,"Jakarta, Indonesia",2023/09/21 20:37:00
OOCL,BILL_OF_LOADING_NUMBER,OOLU2725196540,2023/10/11,"Adelaide, South Australia, Australia",2023/10/06 22:01:00
OOCL,BILL_OF_LOADING_NUMBER,2711223200,2023/01/24,"Jakarta, Indonesia",2023/01/12 15:11:00
OOCL,BILL_OF_LOADING_NUMBER,OOLU2717511760,2023/06/26,"Melbourne, Victoria, Australia",2023/05/25 04:25:00
OOCL,BILL_OF_LOADING_NUMBER,OOLU2141710750,2023/09/26,"Southampton, Southampton, England, United Kingdom",2023/07/19 07:31:00
OOCL,BILL_OF_LOADING_NUMBER,OOLU2709673040,2023/01/19,"Jakarta, Indonesia",2022/12/23 04:26:00
OOCL,BILL_OF_LOADING_NUMBER,OOLU8892726470,2023/01/19,"Shekou, Shenzhen, Guangdong, China",2023/01/14 14:16:00
OOCL,BILL_OF_LOADING_NUMBER,2678493280,2023/01/19,"Laem Chabang, Chon Buri, Thailand",2021/09/30 22:41:00
OOCL,BILL_OF_LOADING_NUMBER,OOLU8892726470,2023/01/19,"Shekou, Shenzhen, Guangdong, China",2023/01/14 14:16:00
OOCL,BILL_OF_LOADING_NUMBER,OOLU2718424930,2023/06/26,"Adelaide, South Australia, Australia",2023/06/09 09:06:00
OOCL,BILL_OF_LOADING_NUMBER,OOLU2717006320,2023/06/18,"Norrkoping, Oestergoetlands, Sweden",2023/04/18 15:13:00
OOCL,BILL_OF_LOADING_NUMBER,OOLU2718312060,2023/06/18,"Gdansk, Pomorskie, Poland",2023/05/20 22:42:00
OOCL,BILL_OF_LOADING_NUMBER,OOLU2718776450,2023/05/25,"Jakarta, Indonesia",2023/05/24 23:44:00
OOCL,BILL_OF_LOADING_NUMBER,OOLU2718312010,2023/06/18,"Gdansk, Pomorskie, Poland",2023/05/20 22:42:00
OOCL,BILL_OF_LOADING_NUMBER,OOLU2300760400,2023/10/25,"Chattogram, Bangladesh",2023/10/12 08:18:00
OOCL,BOOKING_NUMBER,2705355380,2022/09/18,"Laem Chabang, Chon Buri, Thailand",2022/09/09 15:12:00
OOCL,BOOKING_NUMBER,2717006320,2023/06/18,"Norrkoping, Oestergoetlands, Sweden",2023/04/18 15:13:00
OOCL,BOOKING_NUMBER,4118268680,2023/05/25,"Yokohama, Kanagawa-ken, Japan",2023/05/22 16:57:00
OOCL,BOOKING_NUMBER,2688485350,2022/04/01,"Laem Chabang, Chon Buri, Thailand",2022/04/09 17:43:00
OOCL,BOOKING_NUMBER,4119356430,2023/09/15,"Kobe, Hyogo-ken, Japan",2023/09/28 23:56:00
OOCL,BOOKING_NUMBER,4115108860,2023/06/22,"Nagoya, Aichi, Japan",2023/07/02 21:51:00
OOCL,BOOKING_NUMBER,4119355390,2023/09/15,"Kobe, Hyogo-ken, Japan",2023/09/28 23:56:00
OOCL,BOOKING_NUMBER,2706299550,2022/09/06,"Laem Chabang, Chon Buri, Thailand",2022/09/14 15:36:00
OOCL,BOOKING_NUMBER,4119346050,2023/09/15,"Nagoya, Aichi, Japan",2023/09/19 17:29:00
OOCL,BOOKING_NUMBER,4119345610,2023/09/15,"Nagoya, Aichi, Japan",2023/09/19 17:29:00
OOCL,BOOKING_NUMBER,4119345600,2023/09/15,"Nagoya, Aichi, Japan",2023/09/16 14:02:00
OOCL,BOOKING_NUMBER,4115078650,2023/04/12,"Nagoya, Aichi, Japan",2023/03/23 09:14:00
OOCL,BOOKING_NUMBER,2719334410,2023/06/15,"Adelaide, South Australia, Australia",2023/06/14 22:03:00
OOCL,BOOKING_NUMBER,4119127090,2023/06/20,"Kobe, Hyogo-ken, Japan",2023/07/07 16:40:00
OOCL,BOOKING_NUMBER,2717006320,2023/05/25,"Norrkoping, Oestergoetlands, Sweden",2023/04/18 15:13:00
OOCL,BOOKING_NUMBER,4115109210,2023/06/21,"Nagoya, Aichi, Japan",2023/06/21 08:59:00
OOCL,BOOKING_NUMBER,2726742120,2023/10/12,"Nagoya, Aichi, Japan",2023/11/05 04:00:00
OOCL,BOOKING_NUMBER,2726282640,2023/10/12,"Nagoya, Aichi, Japan",2023/11/08 06:00:00
OOCL,BOOKING_NUMBER,2726701130,2023/10/12,"Nagoya, Aichi, Japan",2023/11/01 08:46:00
OOCL,BOOKING_NUMBER,4115113270,2023/07/14,"Nagoya, Aichi, Japan",2023/07/02 21:51:00
OOCL,BOOKING_NUMBER,4115086410,2023/04/14,"Tokyo, Japan",2023/04/16 16:42:00
OOCL,BOOKING_NUMBER,2726186940,2023/10/12,"Nagoya, Aichi, Japan",2023/10/23 07:20:00
OOCL,BOOKING_NUMBER,4115086450,2023/04/14,"Nagoya, Aichi, Japan",2023/04/14 17:01:00
OOCL,BOOKING_NUMBER,4115086380,2023/04/14,"Nagoya, Aichi, Japan",2023/04/01 18:04:00
OOCL,BOOKING_NUMBER,4115078570,2023/04/14,"Nagoya, Aichi, Japan",2023/04/01 18:04:00
OOCL,BOOKING_NUMBER,2726186540,2023/10/12,"Nagoya, Aichi, Japan",2023/10/15 05:15:00
OOCL,BOOKING_NUMBER,2714102100,2023/02/13,"Laem Chabang, Chon Buri, Thailand",2023/03/13 07:55:00
OOCL,BOOKING_NUMBER,2726732140,2023/10/11,"Yokohama, Kanagawa-ken, Japan",2023/11/04 01:58:00
OOCL,BOOKING_NUMBER,2710663440,2022/12/05,"Laem Chabang, Chon Buri, Thailand",2023/01/14 20:57:00
OOCL,BOOKING_NUMBER,2725892490,2023/09/22,"Nagoya, Aichi, Japan",2023/10/24 20:34:00
OOCL,BOOKING_NUMBER,2725892420,2023/09/22,"Nagoya, Aichi, Japan",2023/10/17 18:01:00
OOCL,BOOKING_NUMBER,4115086450,2023/04/11,"Nagoya, Aichi, Japan",2023/04/14 17:01:00
OOCL,BOOKING_NUMBER,2704983850,2022/09/08,"Laem Chabang, Chon Buri, Thailand",2022/09/09 15:12:00
OOCL,BOOKING_NUMBER,4115112080,2023/06/22,"Nagoya, Aichi, Japan",2023/07/02 21:51:00
OOCL,BOOKING_NUMBER,2712106930,2023/01/26,"Laem Chabang, Chon Buri, Thailand",2023/01/26 04:09:00
OOCL,BOOKING_NUMBER,2725545410,2023/09/15,"Yokohama, Kanagawa-ken, Japan",2023/10/07 18:00:00
OOCL,BOOKING_NUMBER,2725482520,2023/09/15,"Nagoya, Aichi, Japan",2023/10/05 01:21:00
OOCL,BOOKING_NUMBER,2726335020,2023/10/04,"Kobe, Hyogo-ken, Japan",2023/10/31 16:33:00
OOCL,BOOKING_NUMBER,2726229060,2023/10/04,"Kobe, Hyogo-ken, Japan",2023/10/19 06:08:00
OOCL,BOOKING_NUMBER,2726067100,2023/10/04,"Kobe, Hyogo-ken, Japan",2023/10/19 06:08:00
OOCL,BOOKING_NUMBER,2726067040,2023/10/04,"Kobe, Hyogo-ken, Japan",2023/10/19 06:08:00
OOCL,BOOKING_NUMBER,2725445180,2023/09/15,"Kobe, Hyogo-ken, Japan",2023/10/04 21:34:00
OOCL,BOOKING_NUMBER,2705355380,2022/09/06,"Laem Chabang, Chon Buri, Thailand",2022/09/09 15:12:00
OOCL,CONTAINER_NUMBER,TGBU4786640,2023/08/16,"Hamburg, Hamburg, Germany",2023/08/11 12:33:00
OOCL,CONTAINER_NUMBER,CSNU1548982,2023/05/29,"Laem Chabang, Chon Buri, Thailand",2023/05/22 06:54:00
OOCL,CONTAINER_NUMBER,CSNU6584766,2023/05/31,"Laem Chabang, Chon Buri, Thailand",2023/05/22 06:54:00
OOCL,CONTAINER_NUMBER,OOLU0910707,2023/06/05,"Laem Chabang, Chon Buri, Thailand",2023/05/29 16:23:00
OOCL,CONTAINER_NUMBER,CSLU1613205,2023/06/12,"Laem Chabang, Chon Buri, Thailand",2023/06/07 17:21:00
OOCL,CONTAINER_NUMBER,OOLU8686975,2023/04/19,"Hamburg, Hamburg, Germany",2023/03/12 10:19:00
OOCL,CONTAINER_NUMBER,OOLU0787450,2023/06/15,"Laem Chabang, Chon Buri, Thailand",2023/06/13 17:02:00
OOCL,CONTAINER_NUMBER,TGHU6992960,2023/04/17,"Hamburg, Hamburg, Germany",Invalid Date
OOCL,CONTAINER_NUMBER,OOLU0681030,2023/10/27,"Shekou, Shenzhen, Guangdong, China",2023/10/28 12:41:00
OOCL,CONTAINER_NUMBER,OOCU6890005,2023/10/27,"Bangkok, Thailand",2023/10/30 13:55:00
OOCL,CONTAINER_NUMBER,CSLU1613205,2023/06/18,"Laem Chabang, Chon Buri, Thailand",2023/06/07 17:21:00
OOCL,CONTAINER_NUMBER,OOLU0142189,2023/04/12,"Laem Chabang, Chon Buri, Thailand",2023/04/09 23:07:00
OOCL,CONTAINER_NUMBER,OOLU0459830,2023/04/12,"Nagoya, Aichi, Japan",2023/05/09 02:23:00
OOCL,CONTAINER_NUMBER,OOLU0910707,2023/06/18,"Laem Chabang, Chon Buri, Thailand",2023/05/29 16:23:00
OOCL,CONTAINER_NUMBER,CSLU2034363,2023/06/18,"Norrkoping, Oestergoetlands, Sweden",2023/04/18 15:13:00
OOCL,CONTAINER_NUMBER,OOLU0672492,2023/04/10,"Hong Kong, Hong Kong, China",2023/05/16 23:57:00
OOCL,CONTAINER_NUMBER,CSLU2369536,2023/04/10,"Laem Chabang, Chon Buri, Thailand",2023/04/04 03:03:00
OOCL,CONTAINER_NUMBER,CSNU1255325,2023/04/10,"Laem Chabang, Chon Buri, Thailand",2023/05/13 08:19:00
OOCL,CONTAINER_NUMBER,OOCU8215433,2023/04/10,"Osaka, Japan",2023/05/02 14:42:00
OOCL,CONTAINER_NUMBER,OOLU9805301,2023/06/20,"Fremantle, Western Australia, Australia",2023/04/13 00:25:00
OOCL,CONTAINER_NUMBER,OOLU9805301,2023/06/20,"Fremantle, Western Australia, Australia",2023/04/13 00:25:00
OOCL,CONTAINER_NUMBER,FCIU5354265,2023/04/07,"Hamburg, Hamburg, Germany",Invalid Date
OOCL,CONTAINER_NUMBER,OOLU0183552,2023/06/21,"Laem Chabang, Chon Buri, Thailand",2023/06/19 16:02:00
OOCL,CONTAINER_NUMBER,TLLU3113584,2023/03/31,"Laem Chabang, Chon Buri, Thailand",2023/05/24 18:18:00
OOCL,CONTAINER_NUMBER,OOLU0414100,2023/03/28,"Laem Chabang, Chon Buri, Thailand",2023/03/20 18:33:00
OOCL,CONTAINER_NUMBER,TGBU9294405,2023/03/27,"Laem Chabang, Chon Buri, Thailand",2023/03/20 18:33:00
OOCL,CONTAINER_NUMBER,TGBU8823000,2023/03/27,"Laem Chabang, Chon Buri, Thailand",2023/03/20 18:33:00
OOCL,CONTAINER_NUMBER,OOLU0112055,2023/03/27,"Laem Chabang, Chon Buri, Thailand",2023/03/20 18:33:00
OOCL,CONTAINER_NUMBER,BEAU6029360,2023/03/15,"Laem Chabang, Chon Buri, Thailand",2023/03/13 07:55:00
OOCL,CONTAINER_NUMBER,OOLU1922256,2023/03/13,"Laem Chabang, Chon Buri, Thailand",2023/03/06 07:59:00
OOCL,CONTAINER_NUMBER,OOLU0584344,2023/03/02,"Laem Chabang, Chon Buri, Thailand",2023/02/27 06:53:00
OOCL,CONTAINER_NUMBER,TGBU2261077,2023/03/02,"Laem Chabang, Chon Buri, Thailand",2023/02/27 06:53:00
OOCL,CONTAINER_NUMBER,OOLU1793436,2023/07/04,"Laem Chabang, Chon Buri, Thailand",2023/06/29 22:13:00
OOCL,CONTAINER_NUMBER,OOLU0786284,2023/07/06,"Laem Chabang, Chon Buri, Thailand",2023/07/04 23:46:00
OOCL,CONTAINER_NUMBER,CAIU6030175,2023/02/24,"Laem Chabang, Chon Buri, Thailand",2023/02/22 06:15:00
OOCL,CONTAINER_NUMBER,FFAU3295510,2023/02/24,"Laem Chabang, Chon Buri, Thailand",2023/02/19 13:15:00
OOCL,CONTAINER_NUMBER,BSIU3084717,2023/02/24,"Laem Chabang, Chon Buri, Thailand",2023/02/22 06:15:00
OOCL,CONTAINER_NUMBER,OOLU0300704,2023/07/13,"Laem Chabang, Chon Buri, Thailand",2023/07/10 22:59:00
OOCL,CONTAINER_NUMBER,OOLU1423426,2023/02/16,"Laem Chabang, Chon Buri, Thailand",2023/02/11 21:10:00
OOCL,CONTAINER_NUMBER,TRHU3982467,2023/02/16,"Laem Chabang, Chon Buri, Thailand",2023/02/11 21:10:00
OOCL,CONTAINER_NUMBER,OOLU0160602,2023/07/24,"Laem Chabang, Chon Buri, Thailand",2023/07/20 12:34:00
OOCL,CONTAINER_NUMBER,OOLU0283443,2023/01/31,"Laem Chabang, Chon Buri, Thailand",2023/01/26 04:09:00
OOCL,CONTAINER_NUMBER,OOLU0628226,2023/01/30,"Laem Chabang, Chon Buri, Thailand",2023/01/26 04:09:00
OOCL,CONTAINER_NUMBER,BEAU6168642,2023/01/30,"Shunde, Shunde, Guangdong, China",2023/03/31 23:00:00
OOCL,CONTAINER_NUMBER,SEGU7675638,2023/07/26,"Jakarta, Indonesia",2023/05/11 00:13:00
OOCL,CONTAINER_NUMBER,OOLU5826543,2023/01/23,"Jakarta, Indonesia",2023/01/23 17:35:00
OOCL,CONTAINER_NUMBER,OOLU0163828,2023/01/23,"Laem Chabang, Chon Buri, Thailand",2023/01/18 21:54:00
OOCL,CONTAINER_NUMBER,OOLU2946592       ,2023/01/17,"Laem Chabang, Chon Buri, Thailand",2023/01/14 20:57:00
OOCL,CONTAINER_NUMBER,FFAU3384598,2023/07/28,"Laem Chabang, Chon Buri, Thailand",2023/07/26 07:24:00
OOCL,CONTAINER_NUMBER,OOLU0786089,2023/01/06,"Laem Chabang, Chon Buri, Thailand",2023/01/04 01:04:00
OOCL,CONTAINER_NUMBER,CSNU1507710,2023/01/06,"Laem Chabang, Chon Buri, Thailand",2023/01/04 01:04:00
OOCL,CONTAINER_NUMBER,OOLU0248397,2023/01/06,"Laem Chabang, Chon Buri, Thailand",2023/01/04 01:04:00
OOCL,CONTAINER_NUMBER,CSLU1919880,2023/01/06,"Laem Chabang, Chon Buri, Thailand",2023/01/04 01:04:00
OOCL,CONTAINER_NUMBER,TEMU2794522,2023/01/05,"Laem Chabang, Chon Buri, Thailand",2022/12/28 20:29:00
OOCL,CONTAINER_NUMBER,BMOU1582166,2023/01/05,"Laem Chabang, Chon Buri, Thailand",2022/12/28 20:29:00
OOCL,CONTAINER_NUMBER,OOLU0490100,2023/08/03,"Laem Chabang, Chon Buri, Thailand",2023/07/31 08:07:00
OOCL,CONTAINER_NUMBER,OOLU9947944,2023/08/08,"Tokyo, Japan",2023/08/07 04:23:00
OOCL,CONTAINER_NUMBER,OOLU1797597,2022/12/05,"Laem Chabang, Chon Buri, Thailand",2022/12/01 21:22:00
OOCL,CONTAINER_NUMBER,CSLU2034363,2023/05/25,"Norrkoping, Oestergoetlands, Sweden",2023/04/18 15:13:00
OOCL,CONTAINER_NUMBER,OOLU0779460,2023/08/22,"Laem Chabang, Chon Buri, Thailand",2023/08/18 21:46:00
OOCL,CONTAINER_NUMBER,OOLU1893311,2023/08/29,"Laem Chabang, Chon Buri, Thailand",2023/08/26 07:11:00
OOCL,CONTAINER_NUMBER,OOLU0193930,2023/09/05,"Laem Chabang, Chon Buri, Thailand",2023/09/03 20:01:00
OOCL,CONTAINER_NUMBER,OOLU0604841,2023/09/13,"Laem Chabang, Chon Buri, Thailand",2023/09/11 18:26:00
OOCL,CONTAINER_NUMBER,OOLU2969690,2023/09/20,"Laem Chabang, Chon Buri, Thailand",2023/09/18 06:11:00
OOCL,CONTAINER_NUMBER,OOLU0455080,2023/09/25,"Laem Chabang, Chon Buri, Thailand",2023/09/18 06:11:00
OOCL,CONTAINER_NUMBER,TLLU3282265,2023/10/04,"Laem Chabang, Chon Buri, Thailand",2023/10/02 19:14:00
OOCL,CONTAINER_NUMBER,OOLU0443428,2023/10/11,"Laem Chabang, Chon Buri, Thailand",2023/10/10 03:05:00
OOCL,CONTAINER_NUMBER,CSNU1761529,2023/10/11,"Laem Chabang, Chon Buri, Thailand",2023/10/10 03:05:00
OOCL,CONTAINER_NUMBER,OOLU8083499,2022/04/20,"Altamira, Tamaulipas, Mexico",2021/08/08 02:57:00
OOCL,CONTAINER_NUMBER,CSNU8442565     ,2023/10/12,"Hamburg, Hamburg, Germany",2023/10/09 14:33:00
OOCL,CONTAINER_NUMBER,BMOU1037979,2023/11/02,"Laem Chabang, Chon Buri, Thailand",2023/11/02 04:39:00
OOCL,CONTAINER_NUMBER,OOLU0361757,2023/10/23,"Laem Chabang, Chon Buri, Thailand",2023/10/19 08:22:00
OOCL,CONTAINER_NUMBER,TLLU2995826,2023/10/23,"Laem Chabang, Chon Buri, Thailand",2023/10/19 08:22:00
OOCL,CONTAINER_NUMBER,OOLU0490380,2023/05/15,"Laem Chabang, Chon Buri, Thailand",2023/05/08 13:02:00
OOCL,CONTAINER_NUMBER,OOLU0258179,2023/05/15,"Laem Chabang, Chon Buri, Thailand",2023/05/08 13:02:00
OOCL,CONTAINER_NUMBER,CSNU2002580,2023/05/08,"Laem Chabang, Chon Buri, Thailand",2023/05/01 12:13:00
OOCL,CONTAINER_NUMBER,OOLU0564482,2023/05/22,"Laem Chabang, Chon Buri, Thailand",2023/05/17 17:33:00
OOCL,CONTAINER_NUMBER,OOLU0712450,2023/04/28,"Laem Chabang, Chon Buri, Thailand",2023/04/26 05:13:00
SEALAND,BILL_OF_LOADING_NUMBER,MCPU227766442,2023/06/27,Laem Chabang,2023/06/19 12:00:00
SEALAND,BILL_OF_LOADING_NUMBER,MCPU227560921,2023/06/21,Laem Chabang,2023/06/11 11:02:00
SEALAND,BILL_OF_LOADING_NUMBER,227560921,2023/06/26,Laem Chabang,2023/06/11 11:02:00
SEALAND,BOOKING_NUMBER,227560921,2023/06/12,Laem Chabang,2023/06/11 11:02:00
SEALAND,BOOKING_NUMBER,MRKU7057927,2022/02/21,Laem Chabang,2022/02/15 12:56:00
SEALAND,BOOKING_NUMBER,MRKU7057927,2023/04/08,Qingdao,2023/02/20 08:56:00
SEALAND,BOOKING_NUMBER,227915014,2023/06/12,Laem Chabang,2023/06/25 21:15:00
SEALAND,BOOKING_NUMBER,219266437,2022/07/04,Laem Chabang,2022/06/29 07:28:00
SEALAND,BOOKING_NUMBER,227766442,2023/06/12,Laem Chabang,2023/06/19 12:00:00
SEALAND,BOOKING_NUMBER,218794028,2022/06/21,Laem Chabang,2022/06/12 22:26:00
SEALAND,CONTAINER_NUMBER,CLHU3830549,2022/06/14,Laem Chabang,2022/06/07 04:14:00
SEALAND,CONTAINER_NUMBER,SUDU6997917,2022/05/06,Laem Chabang,2022/04/24 22:16:00
SEALAND,CONTAINER_NUMBER,MRKU7057927,2022/02/21,Laem Chabang,2022/02/15 12:56:00
SEALAND,CONTAINER_NUMBER,MRKU5145232,2023/06/26,Laem Chabang,2023/06/11 11:02:00
SEALAND,CONTAINER_NUMBER,TCNU6399300,2022/05/23,Laem Chabang,2022/05/15 23:47:00
SEALAND,CONTAINER_NUMBER,MRKU7265622,2022/07/12,Laem Chabang,2022/07/08 00:35:00
SEALAND,CONTAINER_NUMBER,TCNU2731273,2022/05/23,Laem Chabang,2022/05/15 22:20:00
SEALAND,CONTAINER_NUMBER,MRKU8205274,2022/05/25,Laem Chabang,2022/05/16 03:19:00
SEALAND,CONTAINER_NUMBER,MRKU9080464,2022/06/01,Laem Chabang,2022/05/23 03:34:00
SEALAND,CONTAINER_NUMBER,MRKU9080464,2022/06/02,Laem Chabang,2022/05/23 03:34:00
SEALAND,CONTAINER_NUMBER,MRKU3654734,2022/04/13,Laem Chabang,2022/04/06 00:02:00
SITC,BILL_OF_LOADING_NUMBER,SITNGBK2318226,2023/10/31,NAGOYA,2023/11/03 18:18:00
SITC,BILL_OF_LOADING_NUMBER,SITKBSH2313571,2023/10/05,KOBE,2023/10/03 14:10:00
SITC,BILL_OF_LOADING_NUMBER,SITCDTYG000688A,2023/09/01,CAGAYAN DE ORO,2023/08/30 05:48:00
SITC,BILL_OF_LOADING_NUMBER,SITWHPYK401313,2023/06/30,HAIPHONG,2023/06/28 00:00:00
SITC,BILL_OF_LOADING_NUMBER,SITGBKOS196606,2023/05/05,BANGKOK,2023/04/08 00:00:00
WANHAI,BILL_OF_LOADING_NUMBER,035DX52342,2023/10/06,LAEM CHABANG (TH),2023/10/08 00:00:00
WANHAI,BILL_OF_LOADING_NUMBER,035DX37545,2023/08/17,LAEM CHABANG (TH),2023/08/12 00:00:00
WANHAI,BILL_OF_LOADING_NUMBER,035DX51948,2023/09/29,LAEM CHABANG (TH),2023/10/02 00:00:00
WANHAI,BILL_OF_LOADING_NUMBER,035DX52346,2023/10/30,LAEM CHABANG (TH),2023/11/03 00:00:00
WANHAI,BILL_OF_LOADING_NUMBER,035DX20786,2023/05/25,THLCH,2023/05/29 00:00:00
WANHAI,BILL_OF_LOADING_NUMBER,035DX38911,2023/08/18,LAEM CHABANG (TH),2023/08/10 00:00:00
WANHAI,BILL_OF_LOADING_NUMBER,035DX40079,2023/08/18,LAEM CHABANG (TH),2023/08/12 00:00:00
WANHAI,BILL_OF_LOADING_NUMBER,035DX54895,2023/10/24,LAEM CHABANG (TH),2023/10/21 00:00:00
WANHAI,BILL_OF_LOADING_NUMBER,035DX50266,2023/09/29,LAEM CHABANG (TH),2023/10/02 00:00:00
WANHAI,BILL_OF_LOADING_NUMBER,035DX25663,2023/06/12,THLCH,2023/06/11 00:00:00
WANHAI,BILL_OF_LOADING_NUMBER,035DX29410,2023/06/21,THLCH,2023/06/17 00:00:00
WANHAI,BILL_OF_LOADING_NUMBER,067DX13069,2023/08/23,NHAVA SHEVA (IN),2023/08/23 00:00:00
WANHAI,BILL_OF_LOADING_NUMBER,035DX51735,2023/10/16,LAEM CHABANG (TH),2023/10/15 00:00:00
WANHAI,BILL_OF_LOADING_NUMBER,035DX46328,2023/09/14,LAEM CHABANG (TH),2023/09/18 00:00:00
WANHAI,BILL_OF_LOADING_NUMBER,035DX46336,2023/09/14,LAEM CHABANG (TH),2023/09/13 00:00:00
WANHAI,BILL_OF_LOADING_NUMBER,067DX08512,2023/05/31,INNSA,2023/05/31 00:00:00
WANHAI,BILL_OF_LOADING_NUMBER,035DX25559,2023/05/31,THLCH,2023/06/08 00:00:00
WANHAI,BILL_OF_LOADING_NUMBER,035DX38993,2023/08/30,LAEM CHABANG (TH),2023/08/26 00:00:00
WANHAI,BILL_OF_LOADING_NUMBER,035DX37093,2023/08/30,LAEM CHABANG (TH),2023/09/01 00:00:00
WANHAI,BILL_OF_LOADING_NUMBER,035DX37094,2023/08/30,LAEM CHABANG (TH),2023/09/01 00:00:00
WANHAI,BILL_OF_LOADING_NUMBER,035DX54894,2023/10/24,LAEM CHABANG (TH),2023/10/21 00:00:00
WANHAI,BILL_OF_LOADING_NUMBER,035DX27225,2023/05/25,THLCH,2023/06/01 00:00:00
WANHAI,BILL_OF_LOADING_NUMBER,035DX52345,2023/10/24,LAEM CHABANG (TH),2023/10/21 00:00:00
WANHAI,BILL_OF_LOADING_NUMBER,035DX52343,2023/10/24,LAEM CHABANG (TH),2023/10/16 00:00:00
WANHAI,BILL_OF_LOADING_NUMBER,100DX11102,2023/10/24,HAIPHONG (VN),2023/10/19 00:00:00
WANHAI,BILL_OF_LOADING_NUMBER,035DX31615,2023/07/04,THLCH,2023/06/25 00:00:00
WANHAI,BILL_OF_LOADING_NUMBER,035DX26050,2023/07/04,THLCH,2023/06/25 00:00:00
WANHAI,BILL_OF_LOADING_NUMBER,035DX43798,2023/09/06,LAEM CHABANG (TH),2023/09/06 00:00:00
WANHAI,BILL_OF_LOADING_NUMBER,035DX26051,2023/07/04,THLCH,2023/06/25 00:00:00
WANHAI,BILL_OF_LOADING_NUMBER,035DX18795,2023/05/25,THLCH,2023/05/20 00:00:00
WANHAI,BILL_OF_LOADING_NUMBER,035DX20780,2023/05/25,THLCH,2023/05/20 00:00:00
WANHAI,BILL_OF_LOADING_NUMBER,035DX51711,2023/09/29,LAEM CHABANG (TH),2023/10/02 00:00:00
WANHAI,BILL_OF_LOADING_NUMBER,035DX25450,2023/05/25,THLCH,2023/06/01 00:00:00
WANHAI,BILL_OF_LOADING_NUMBER,100DX08498,2023/08/17,HAIPHONG (VN),2023/08/14 00:00:00
WANHAI,BILL_OF_LOADING_NUMBER,100DX05398,2023/05/25,VNHPH,2023/06/01 00:00:00
WANHAI,BOOKING_NUMBER,035CX73750,2022/11/08,LAEM CHABANG (TH),2022/12/08 00:00:00
WANHAI,BOOKING_NUMBER,114D000979,2023/08/03,COCHIN (IN),2023/07/25 00:00:00
WANHAI,BOOKING_NUMBER,008DX33640,2023/08/07,JPNGO,2023/07/29 00:00:00
WANHAI,BOOKING_NUMBER,035CX80984,2022/12/05,LAEM CHABANG (TH),2023/01/01 00:00:00
WANHAI,BOOKING_NUMBER,035DX05796,2023/02/06,LAEM CHABANG (TH),2023/02/26 00:00:00
WANHAI,BOOKING_NUMBER,035CX78397,2022/12/02,BANGKOK (TH),2022/11/26 00:00:00
WANHAI,BOOKING_NUMBER,035DX04117,2023/02/17,BANGKOK (TH),2023/02/17 00:00:00
WANHAI,BOOKING_NUMBER,035DX07394,2023/02/17,LAEM CHABANG (TH),2023/03/03 00:00:00
WANHAI,BOOKING_NUMBER,035CX82667,2022/11/18,LAEM CHABANG (TH),2023/01/01 00:00:00
WANHAI,BOOKING_NUMBER,035CX82665,2022/11/18,LAEM CHABANG (TH),2023/01/01 00:00:00
WANHAI,BOOKING_NUMBER,035CX82710,2022/11/18,LAEM CHABANG (TH),2022/12/25 00:00:00
WANHAI,BOOKING_NUMBER,035CX80922,2022/11/18,LAEM CHABANG (TH),2022/12/25 00:00:00
WANHAI,BOOKING_NUMBER,035CX80981,2022/11/18,LAEM CHABANG (TH),2023/01/01 00:00:00
WANHAI,BOOKING_NUMBER,035CX00718,2022/01/25,LAEM CHABANG (TH),2022/02/06 00:00:00
WANHAI,BOOKING_NUMBER,035CX00700,2022/01/25,LAEM CHABANG (TH),2022/02/03 00:00:00
WANHAI,BOOKING_NUMBER,035CX00719,2022/01/25,LAEM CHABANG (TH),2022/02/06 00:00:00
WANHAI,BOOKING_NUMBER,035DX05794,2023/02/17,LAEM CHABANG (TH),2023/02/26 00:00:00
WANHAI,BOOKING_NUMBER,008DX39560,2023/08/16,NAGOYA (JP),2023/08/17 00:00:00
WANHAI,BOOKING_NUMBER,035CX73751,2022/11/08,LAEM CHABANG (TH),2022/12/08 00:00:00
WANHAI,BOOKING_NUMBER,011DA04604,2023/08/17,OSAKA (JP),2023/08/17 00:00:00
WANHAI,BOOKING_NUMBER,035CX73740,2022/10/31,LAEM CHABANG (TH),2022/11/23 00:00:00
WANHAI,BOOKING_NUMBER, 035CX73702,2022/10/28,LAEM CHABANG (TH),2022/11/18 00:00:00
WANHAI,BOOKING_NUMBER,035CX73720,2022/10/24,LAEM CHABANG (TH),2022/11/14 00:00:00
WANHAI,BOOKING_NUMBER,035DX07296,2023/02/17,LAEM CHABANG (TH),2023/03/11 00:00:00
WANHAI,BOOKING_NUMBER,011DA05310,2023/08/23,MIZUSHIMA (JP),2023/09/15 00:00:00
